outlet_id,brand,date,day_of_week,daypart,estimated_visits,estimated_transactions,avg_basket_size_idr,estimated_revenue_idr
HVT-038,The Harvest,2026-08-08,Saturday,lunch,46,29,271461,7872369
HVT-038,The Harvest,2026-08-08,Saturday,afternoon,46,33,248764,8209212
HVT-038,The Harvest,2026-08-08,Saturday,dinner,43,34,256096,8707264
HVT-038,The Harvest,2026-08-08,Saturday,late_night,31,17,221943,3773031
HVT-038,The Harvest,2026-08-09,Sunday,breakfast,38,23,232205,5340715
HVT-038,The Harvest,2026-08-09,Sunday,lunch,39,21,207253,4352313
HVT-038,The Harvest,2026-08-09,Sunday,afternoon,59,46,203658,9368268
HVT-038,The Harvest,2026-08-09,Sunday,dinner,48,34,229173,7791882
HVT-038,The Harvest,2026-08-09,Sunday,late_night,37,26,257879,6704854
HVT-038,The Harvest,2026-08-10,Monday,breakfast,22,13,221769,2882997
HVT-038,The Harvest,2026-08-10,Monday,lunch,27,19,258521,4911899
HVT-038,The Harvest,2026-08-10,Monday,afternoon,38,25,247540,6188500
HVT-038,The Harvest,2026-08-10,Monday,dinner,36,26,209004,5434104
HVT-038,The Harvest,2026-08-10,Monday,late_night,25,19,269727,5124813
HVT-038,The Harvest,2026-08-11,Tuesday,breakfast,31,21,271158,5694318
HVT-038,The Harvest,2026-08-11,Tuesday,lunch,33,20,272230,5444600
HVT-038,The Harvest,2026-08-11,Tuesday,afternoon,40,29,197240,5719960
HVT-038,The Harvest,2026-08-11,Tuesday,dinner,48,32,231676,7413632
HVT-038,The Harvest,2026-08-11,Tuesday,late_night,33,22,237052,5215144
HVT-038,The Harvest,2026-08-12,Wednesday,breakfast,26,17,195420,3322140
HVT-038,The Harvest,2026-08-12,Wednesday,lunch,36,19,265783,5049877
HVT-038,The Harvest,2026-08-12,Wednesday,afternoon,44,24,221030,5304720
HVT-038,The Harvest,2026-08-12,Wednesday,dinner,43,26,199302,5181852
HVT-038,The Harvest,2026-08-12,Wednesday,late_night,25,18,209162,3764916
HVT-038,The Harvest,2026-08-13,Thursday,breakfast,27,20,225196,4503920
HVT-038,The Harvest,2026-08-13,Thursday,lunch,33,18,257295,4631310
HVT-038,The Harvest,2026-08-13,Thursday,afternoon,42,31,264591,8202321
HVT-038,The Harvest,2026-08-13,Thursday,dinner,42,25,269611,6740275
HVT-038,The Harvest,2026-08-13,Thursday,late_night,24,15,265120,3976800
HVT-038,The Harvest,2026-08-14,Friday,breakfast,26,19,273832,5202808
HVT-038,The Harvest,2026-08-14,Friday,lunch,35,19,244770,4650630
HVT-038,The Harvest,2026-08-14,Friday,afternoon,39,26,196123,5099198
HVT-038,The Harvest,2026-08-14,Friday,dinner,36,22,240650,5294300
HVT-038,The Harvest,2026-08-14,Friday,late_night,18,13,264236,3435068
HVT-038,The Harvest,2026-08-15,Saturday,breakfast,29,18,265880,4785840
HVT-038,The Harvest,2026-08-15,Saturday,lunch,39,25,217421,5435525
HVT-038,The Harvest,2026-08-15,Saturday,afternoon,62,37,196604,7274348
HVT-038,The Harvest,2026-08-15,Saturday,dinner,59,35,253327,8866445
HVT-038,The Harvest,2026-08-15,Saturday,late_night,32,20,259225,5184500
HVT-038,The Harvest,2026-08-16,Sunday,breakfast,27,22,227359,5001898
HVT-038,The Harvest,2026-08-16,Sunday,lunch,33,21,206759,4341939
HVT-038,The Harvest,2026-08-16,Sunday,afternoon,50,35,220328,7711480
HVT-038,The Harvest,2026-08-16,Sunday,dinner,59,34,227108,7721672
HVT-038,The Harvest,2026-08-16,Sunday,late_night,27,20,244487,4889740
HVT-038,The Harvest,2026-08-17,Monday,breakfast,26,17,249612,4243404
HVT-038,The Harvest,2026-08-17,Monday,lunch,36,27,227980,6155460
HVT-038,The Harvest,2026-08-17,Monday,afternoon,46,38,272247,10345386
HVT-038,The Harvest,2026-08-17,Monday,dinner,36,23,262526,6038098
HVT-038,The Harvest,2026-08-17,Monday,late_night,25,14,243414,3407796
HVT-038,The Harvest,2026-08-18,Tuesday,breakfast,26,18,265437,4777866
HVT-038,The Harvest,2026-08-18,Tuesday,lunch,37,23,198232,4559336
HVT-038,The Harvest,2026-08-18,Tuesday,afternoon,46,30,225500,6765000
HVT-038,The Harvest,2026-08-18,Tuesday,dinner,45,37,258530,9565610
HVT-038,The Harvest,2026-08-18,Tuesday,late_night,32,23,208714,4800422
HVT-038,The Harvest,2026-08-19,Wednesday,breakfast,25,17,255814,4348838
HVT-038,The Harvest,2026-08-19,Wednesday,lunch,37,23,245693,5650939
HVT-038,The Harvest,2026-08-19,Wednesday,afternoon,34,21,238626,5011146
HVT-038,The Harvest,2026-08-19,Wednesday,dinner,46,26,221401,5756426
HVT-038,The Harvest,2026-08-19,Wednesday,late_night,21,13,227032,2951416
HVT-038,The Harvest,2026-08-20,Thursday,breakfast,27,15,223833,3357495
HVT-038,The Harvest,2026-08-20,Thursday,lunch,37,29,204951,5943579
HVT-038,The Harvest,2026-08-20,Thursday,afternoon,53,29,224656,6515024
HVT-038,The Harvest,2026-08-20,Thursday,dinner,41,32,263275,8424800
HVT-038,The Harvest,2026-08-20,Thursday,late_night,25,14,236156,3306184
HVT-038,The Harvest,2026-08-21,Friday,breakfast,21,15,235804,3537060
HVT-038,The Harvest,2026-08-21,Friday,lunch,36,22,270897,5959734
HVT-038,The Harvest,2026-08-21,Friday,afternoon,33,20,256110,5122200
HVT-038,The Harvest,2026-08-21,Friday,dinner,32,20,252777,5055540
HVT-038,The Harvest,2026-08-21,Friday,late_night,21,13,238101,3095313
HVT-038,The Harvest,2026-08-22,Saturday,breakfast,50,39,270425,10546575
HVT-038,The Harvest,2026-08-22,Saturday,lunch,67,38,202259,7685842
HVT-038,The Harvest,2026-08-22,Saturday,afternoon,83,48,271697,13041456
HVT-038,The Harvest,2026-08-22,Saturday,dinner,102,86,221830,19077380
HVT-038,The Harvest,2026-08-22,Saturday,late_night,58,44,217409,9565996
HVT-038,The Harvest,2026-08-23,Sunday,breakfast,29,21,268186,5631906
HVT-038,The Harvest,2026-08-23,Sunday,lunch,39,31,249780,7743180
HVT-038,The Harvest,2026-08-23,Sunday,afternoon,43,26,249106,6476756
HVT-038,The Harvest,2026-08-23,Sunday,dinner,54,36,231382,8329752
HVT-038,The Harvest,2026-08-23,Sunday,late_night,25,17,243990,4147830
HVT-038,The Harvest,2026-08-24,Monday,breakfast,24,17,212998,3620966
HVT-038,The Harvest,2026-08-24,Monday,lunch,45,26,207400,5392400
HVT-038,The Harvest,2026-08-24,Monday,afternoon,50,29,199358,5781382
HVT-038,The Harvest,2026-08-24,Monday,dinner,56,45,200462,9020790
HVT-038,The Harvest,2026-08-24,Monday,late_night,27,22,232740,5120280
HVT-038,The Harvest,2026-08-25,Tuesday,breakfast,28,22,194804,4285688
HVT-038,The Harvest,2026-08-25,Tuesday,lunch,41,31,249025,7719775
HVT-038,The Harvest,2026-08-25,Tuesday,afternoon,49,36,269341,9696276
HVT-038,The Harvest,2026-08-25,Tuesday,dinner,53,30,263019,7890570
HVT-038,The Harvest,2026-08-25,Tuesday,late_night,31,17,246961,4198337
HVT-038,The Harvest,2026-08-26,Wednesday,breakfast,22,17,213665,3632305
HVT-038,The Harvest,2026-08-26,Wednesday,lunch,34,27,216253,5838831
HVT-038,The Harvest,2026-08-26,Wednesday,afternoon,44,25,204520,5113000
HVT-038,The Harvest,2026-08-26,Wednesday,dinner,40,31,210831,6535761
HVT-038,The Harvest,2026-08-26,Wednesday,late_night,23,16,234922,3758752
HVT-038,The Harvest,2026-08-27,Thursday,breakfast,19,15,215125,3226875
HVT-038,The Harvest,2026-08-27,Thursday,lunch,34,23,260718,5996514
HVT-038,The Harvest,2026-08-27,Thursday,afternoon,31,19,264231,5020389
HVT-038,The Harvest,2026-08-27,Thursday,dinner,37,20,254310,5086200
HVT-038,The Harvest,2026-08-27,Thursday,late_night,22,17,198984,3382728
HVT-038,The Harvest,2026-08-28,Friday,breakfast,27,19,209876,3987644
HVT-038,The Harvest,2026-08-28,Friday,lunch,39,23,215837,4964251
HVT-038,The Harvest,2026-08-28,Friday,afternoon,37,24,261485,6275640
HVT-038,The Harvest,2026-08-28,Friday,dinner,52,29,227331,6592599
HVT-038,The Harvest,2026-08-28,Friday,late_night,29,24,231237,5549688
HVT-038,The Harvest,2026-08-29,Saturday,breakfast,32,23,264705,6088215
HVT-038,The Harvest,2026-08-29,Saturday,lunch,54,40,196679,7867160
HVT-038,The Harvest,2026-08-29,Saturday,afternoon,64,36,268885,9679860
HVT-038,The Harvest,2026-08-29,Saturday,dinner,66,55,228561,12570855
HVT-038,The Harvest,2026-08-29,Saturday,late_night,45,29,198590,5759110
HVT-039,The Harvest,2026-06-01,Monday,breakfast,42,34,164393,5589362
HVT-039,The Harvest,2026-06-01,Monday,lunch,68,46,222501,10235046
HVT-039,The Harvest,2026-06-01,Monday,afternoon,64,36,171890,6188040
HVT-039,The Harvest,2026-06-01,Monday,dinner,75,48,208128,9990144
HVT-039,The Harvest,2026-06-01,Monday,late_night,52,43,180224,7749632
HVT-039,The Harvest,2026-06-02,Tuesday,breakfast,44,32,169153,5412896
HVT-039,The Harvest,2026-06-02,Tuesday,lunch,46,30,197531,5925930
HVT-039,The Harvest,2026-06-02,Tuesday,afternoon,81,63,223241,14064183
HVT-039,The Harvest,2026-06-02,Tuesday,dinner,74,43,187669,8069767
HVT-039,The Harvest,2026-06-02,Tuesday,late_night,36,29,166308,4822932
HVT-039,The Harvest,2026-06-03,Wednesday,breakfast,104,62,201864,12515568
HVT-039,The Harvest,2026-06-03,Wednesday,lunch,128,103,204757,21089971
HVT-039,The Harvest,2026-06-03,Wednesday,afternoon,160,92,217985,20054620
HVT-039,The Harvest,2026-06-03,Wednesday,dinner,185,108,187806,20283048
HVT-039,The Harvest,2026-06-03,Wednesday,late_night,81,45,218573,9835785
HVT-039,The Harvest,2026-06-04,Thursday,breakfast,50,39,178335,6955065
HVT-039,The Harvest,2026-06-04,Thursday,lunch,58,44,189784,8350496
HVT-039,The Harvest,2026-06-04,Thursday,afternoon,67,54,194592,10507968
HVT-039,The Harvest,2026-06-04,Thursday,dinner,60,39,226725,8842275
HVT-039,The Harvest,2026-06-04,Thursday,late_night,42,30,175653,5269590
HVT-039,The Harvest,2026-06-05,Friday,breakfast,42,27,193963,5237001
HVT-039,The Harvest,2026-06-05,Friday,lunch,69,58,223825,12981850
HVT-039,The Harvest,2026-06-05,Friday,afternoon,78,57,209808,11959056
HVT-039,The Harvest,2026-06-05,Friday,dinner,77,57,172818,9850626
HVT-039,The Harvest,2026-06-05,Friday,late_night,43,28,202373,5666444
HVT-039,The Harvest,2026-06-06,Saturday,breakfast,55,40,177539,7101560
HVT-039,The Harvest,2026-06-06,Saturday,lunch,72,42,186981,7853202
HVT-039,The Harvest,2026-06-06,Saturday,afternoon,111,62,203469,12615078
HVT-039,The Harvest,2026-06-06,Saturday,dinner,124,72,204740,14741280
HVT-039,The Harvest,2026-06-06,Saturday,late_night,65,39,211631,8253609
HVT-039,The Harvest,2026-06-07,Sunday,breakfast,71,43,168439,7242877
HVT-039,The Harvest,2026-06-07,Sunday,lunch,78,63,223757,14096691
HVT-039,The Harvest,2026-06-07,Sunday,afternoon,98,67,208971,14001057
HVT-039,The Harvest,2026-06-07,Sunday,dinner,100,72,173988,12527136
HVT-039,The Harvest,2026-06-07,Sunday,late_night,86,53,185747,9844591
HVT-039,The Harvest,2026-06-08,Monday,breakfast,43,28,224015,6272420
HVT-039,The Harvest,2026-06-08,Monday,lunch,55,38,183139,6959282
HVT-039,The Harvest,2026-06-08,Monday,afternoon,66,50,220639,11031950
HVT-039,The Harvest,2026-06-08,Monday,dinner,74,43,190837,8205991
HVT-039,The Harvest,2026-06-08,Monday,late_night,38,23,217552,5003696
HVT-039,The Harvest,2026-06-09,Tuesday,breakfast,46,28,176038,4929064
HVT-039,The Harvest,2026-06-09,Tuesday,lunch,60,45,219100,9859500
HVT-039,The Harvest,2026-06-09,Tuesday,afternoon,67,51,165253,8427903
HVT-039,The Harvest,2026-06-09,Tuesday,dinner,56,31,198935,6166985
HVT-039,The Harvest,2026-06-09,Tuesday,late_night,48,26,211851,5508126
HVT-039,The Harvest,2026-06-10,Wednesday,breakfast,54,33,191469,6318477
HVT-039,The Harvest,2026-06-10,Wednesday,lunch,62,35,209304,7325640
HVT-039,The Harvest,2026-06-10,Wednesday,afternoon,96,64,223305,14291520
HVT-039,The Harvest,2026-06-10,Wednesday,dinner,101,84,192907,16204188
HVT-039,The Harvest,2026-06-10,Wednesday,late_night,61,34,222557,7566938
HVT-039,The Harvest,2026-06-11,Thursday,breakfast,63,52,203694,10592088
HVT-039,The Harvest,2026-06-11,Thursday,lunch,71,57,175100,9980700
HVT-039,The Harvest,2026-06-11,Thursday,afternoon,85,70,181186,12683020
HVT-039,The Harvest,2026-06-11,Thursday,dinner,95,54,229859,12412386
HVT-039,The Harvest,2026-06-11,Thursday,late_night,51,37,208402,7710874
HVT-039,The Harvest,2026-06-12,Friday,breakfast,58,41,181331,7434571
HVT-039,The Harvest,2026-06-12,Friday,lunch,62,35,224548,7859180
HVT-039,The Harvest,2026-06-12,Friday,afternoon,100,71,190535,13527985
HVT-039,The Harvest,2026-06-12,Friday,dinner,102,72,220294,15861168
HVT-039,The Harvest,2026-06-12,Friday,late_night,61,48,192665,9247920
HVT-039,The Harvest,2026-06-13,Saturday,breakfast,68,40,198374,7934960
HVT-039,The Harvest,2026-06-13,Saturday,lunch,91,69,217452,15004188
HVT-039,The Harvest,2026-06-13,Saturday,afternoon,91,72,172123,12392856
HVT-039,The Harvest,2026-06-13,Saturday,dinner,81,57,201995,11513715
HVT-039,The Harvest,2026-06-13,Saturday,late_night,70,40,173721,6948840
HVT-039,The Harvest,2026-06-14,Sunday,breakfast,58,39,227924,8889036
HVT-039,The Harvest,2026-06-14,Sunday,lunch,106,89,170030,15132670
HVT-039,The Harvest,2026-06-14,Sunday,afternoon,95,77,179403,13814031
HVT-039,The Harvest,2026-06-14,Sunday,dinner,101,64,171597,10982208
HVT-039,The Harvest,2026-06-14,Sunday,late_night,71,40,221652,8866080
HVT-039,The Harvest,2026-06-15,Monday,breakfast,48,38,180301,6851438
HVT-039,The Harvest,2026-06-15,Monday,lunch,59,34,174581,5935754
HVT-039,The Harvest,2026-06-15,Monday,afternoon,71,42,200822,8434524
HVT-039,The Harvest,2026-06-15,Monday,dinner,80,46,202453,9312838
HVT-039,The Harvest,2026-06-15,Monday,late_night,41,31,210513,6525903
HVT-039,The Harvest,2026-06-16,Tuesday,breakfast,126,72,190618,13724496
HVT-039,The Harvest,2026-06-16,Tuesday,lunch,183,112,182869,20481328
HVT-039,The Harvest,2026-06-16,Tuesday,afternoon,197,141,193228,27245148
HVT-039,The Harvest,2026-06-16,Tuesday,dinner,193,141,194508,27425628
HVT-039,The Harvest,2026-06-16,Tuesday,late_night,132,88,203541,17911608
HVT-039,The Harvest,2026-06-17,Wednesday,breakfast,50,29,214213,6212177
HVT-039,The Harvest,2026-06-17,Wednesday,lunch,78,62,174626,10826812
HVT-039,The Harvest,2026-06-17,Wednesday,afternoon,89,67,226081,15147427
HVT-039,The Harvest,2026-06-17,Wednesday,dinner,84,65,210738,13697970
HVT-039,The Harvest,2026-06-17,Wednesday,late_night,41,31,206474,6400694
HVT-039,The Harvest,2026-06-18,Thursday,breakfast,40,27,179480,4845960
HVT-039,The Harvest,2026-06-18,Thursday,lunch,58,39,188804,7363356
HVT-039,The Harvest,2026-06-18,Thursday,afternoon,82,54,219964,11878056
HVT-039,The Harvest,2026-06-18,Thursday,dinner,76,44,168579,7417476
HVT-039,The Harvest,2026-06-18,Thursday,late_night,41,26,203894,5301244
HVT-039,The Harvest,2026-06-19,Friday,breakfast,42,28,226761,6349308
HVT-039,The Harvest,2026-06-19,Friday,lunch,56,47,170889,8031783
HVT-039,The Harvest,2026-06-19,Friday,afternoon,66,46,221412,10184952
HVT-039,The Harvest,2026-06-19,Friday,dinner,73,48,176458,8469984
HVT-039,The Harvest,2026-06-19,Friday,late_night,46,28,178647,5002116
HVT-039,The Harvest,2026-06-20,Saturday,breakfast,62,47,228619,10745093
HVT-039,The Harvest,2026-06-20,Saturday,lunch,62,43,182491,7847113
HVT-039,The Harvest,2026-06-20,Saturday,afternoon,103,77,228220,17572940
HVT-039,The Harvest,2026-06-20,Saturday,dinner,78,46,217385,9999710
HVT-039,The Harvest,2026-06-20,Saturday,late_night,58,46,165927,7632642
HVT-039,The Harvest,2026-06-21,Sunday,breakfast,68,49,169714,8315986
HVT-039,The Harvest,2026-06-21,Sunday,lunch,102,84,224467,18855228
HVT-039,The Harvest,2026-06-21,Sunday,afternoon,110,68,168303,11444604
HVT-039,The Harvest,2026-06-21,Sunday,dinner,127,107,195724,20942468
HVT-039,The Harvest,2026-06-21,Sunday,late_night,70,40,212128,8485120
HVT-039,The Harvest,2026-06-22,Monday,breakfast,36,26,227089,5904314
HVT-039,The Harvest,2026-06-22,Monday,lunch,71,48,219936,10556928
HVT-039,The Harvest,2026-06-22,Monday,afternoon,85,51,183221,9344271
HVT-039,The Harvest,2026-06-22,Monday,dinner,84,67,219261,14690487
HVT-039,The Harvest,2026-06-22,Monday,late_night,50,40,175858,7034320
HVT-039,The Harvest,2026-06-23,Tuesday,breakfast,40,32,212227,6791264
HVT-039,The Harvest,2026-06-23,Tuesday,lunch,66,52,200604,10431408
HVT-039,The Harvest,2026-06-23,Tuesday,afternoon,94,53,169853,9002209
HVT-039,The Harvest,2026-06-23,Tuesday,dinner,66,36,178207,6415452
HVT-039,The Harvest,2026-06-23,Tuesday,late_night,46,26,213372,5547672
HVT-039,The Harvest,2026-06-24,Wednesday,breakfast,54,39,202404,7893756
HVT-039,The Harvest,2026-06-24,Wednesday,lunch,73,57,202681,11552817
HVT-039,The Harvest,2026-06-24,Wednesday,afternoon,78,51,189752,9677352
HVT-039,The Harvest,2026-06-24,Wednesday,dinner,77,59,167150,9861850
HVT-039,The Harvest,2026-06-24,Wednesday,late_night,52,31,207378,6428718
HVT-039,The Harvest,2026-06-25,Thursday,breakfast,39,23,173687,3994801
HVT-039,The Harvest,2026-06-25,Thursday,lunch,76,44,217141,9554204
HVT-039,The Harvest,2026-06-25,Thursday,afternoon,78,58,224686,13031788
HVT-039,The Harvest,2026-06-25,Thursday,dinner,66,43,214684,9231412
HVT-039,The Harvest,2026-06-25,Thursday,late_night,53,43,227084,9764612
HVT-039,The Harvest,2026-06-26,Friday,breakfast,40,24,216193,5188632
HVT-039,The Harvest,2026-06-26,Friday,lunch,61,48,227469,10918512
HVT-039,The Harvest,2026-06-26,Friday,afternoon,81,58,180213,10452354
HVT-039,The Harvest,2026-06-26,Friday,dinner,75,52,212134,11030968
HVT-039,The Harvest,2026-06-26,Friday,late_night,52,36,181610,6537960
HVT-039,The Harvest,2026-06-27,Saturday,breakfast,76,56,171438,9600528
HVT-039,The Harvest,2026-06-27,Saturday,lunch,84,49,188168,9220232
HVT-039,The Harvest,2026-06-27,Saturday,afternoon,123,99,194361,19241739
HVT-039,The Harvest,2026-06-27,Saturday,dinner,92,57,208264,11871048
HVT-039,The Harvest,2026-06-27,Saturday,late_night,78,54,195309,10546686
HVT-039,The Harvest,2026-06-28,Sunday,breakfast,69,55,203615,11198825
HVT-039,The Harvest,2026-06-28,Sunday,lunch,104,80,223888,17911040
HVT-039,The Harvest,2026-06-28,Sunday,afternoon,135,96,169429,16265184
HVT-039,The Harvest,2026-06-28,Sunday,dinner,124,93,202811,18861423
HVT-039,The Harvest,2026-06-28,Sunday,late_night,61,46,200629,9228934
HVT-039,The Harvest,2026-06-29,Monday,breakfast,56,41,177196,7265036
HVT-039,The Harvest,2026-06-29,Monday,lunch,65,53,180685,9576305
HVT-039,The Harvest,2026-06-29,Monday,afternoon,69,39,223850,8730150
HVT-039,The Harvest,2026-06-29,Monday,dinner,70,55,167314,9202270
HVT-039,The Harvest,2026-06-29,Monday,late_night,39,30,211389,6341670
HVT-039,The Harvest,2026-06-30,Tuesday,breakfast,42,27,223976,6047352
HVT-039,The Harvest,2026-06-30,Tuesday,lunch,50,36,200433,7215588
HVT-039,The Harvest,2026-06-30,Tuesday,afternoon,63,43,210819,9065217
HVT-039,The Harvest,2026-06-30,Tuesday,dinner,75,46,216587,9963002
HVT-039,The Harvest,2026-06-30,Tuesday,late_night,41,32,183445,5870240
HVT-039,The Harvest,2026-07-01,Wednesday,breakfast,45,30,177048,5311440
HVT-039,The Harvest,2026-07-01,Wednesday,lunch,52,43,217844,9367292
HVT-039,The Harvest,2026-07-01,Wednesday,afternoon,73,43,208121,8949203
HVT-039,The Harvest,2026-07-01,Wednesday,dinner,83,51,165360,8433360
HVT-039,The Harvest,2026-07-01,Wednesday,late_night,55,31,212591,6590321
HVT-039,The Harvest,2026-07-02,Thursday,breakfast,46,30,180246,5407380
HVT-039,The Harvest,2026-07-02,Thursday,lunch,57,46,183477,8439942
HVT-039,The Harvest,2026-07-02,Thursday,afternoon,69,51,188594,9618294
HVT-039,The Harvest,2026-07-02,Thursday,dinner,85,49,168190,8241310
HVT-039,The Harvest,2026-07-02,Thursday,late_night,34,22,223978,4927516
HVT-039,The Harvest,2026-07-03,Friday,breakfast,46,32,204113,6531616
HVT-039,The Harvest,2026-07-03,Friday,lunch,53,32,211631,6772192
HVT-039,The Harvest,2026-07-03,Friday,afternoon,82,45,202551,9114795
HVT-039,The Harvest,2026-07-03,Friday,dinner,59,37,197743,7316491
HVT-039,The Harvest,2026-07-03,Friday,late_night,41,23,222131,5109013
HVT-039,The Harvest,2026-07-04,Saturday,breakfast,81,53,162936,8635608
HVT-039,The Harvest,2026-07-04,Saturday,lunch,84,56,177431,9936136
HVT-039,The Harvest,2026-07-04,Saturday,afternoon,133,90,228532,20567880
HVT-039,The Harvest,2026-07-04,Saturday,dinner,118,65,229715,14931475
HVT-039,The Harvest,2026-07-04,Saturday,late_night,81,51,173180,8832180
HVT-039,The Harvest,2026-07-05,Sunday,breakfast,75,52,181231,9424012
HVT-039,The Harvest,2026-07-05,Sunday,lunch,80,60,175077,10504620
HVT-039,The Harvest,2026-07-05,Sunday,afternoon,120,79,209003,16511237
HVT-039,The Harvest,2026-07-05,Sunday,dinner,93,63,185372,11678436
HVT-039,The Harvest,2026-07-05,Sunday,late_night,69,43,186758,8030594
HVT-039,The Harvest,2026-07-06,Monday,breakfast,57,35,164071,5742485
HVT-039,The Harvest,2026-07-06,Monday,lunch,71,40,213122,8524880
HVT-039,The Harvest,2026-07-06,Monday,afternoon,80,44,164352,7231488
HVT-039,The Harvest,2026-07-06,Monday,dinner,83,53,187846,9955838
HVT-039,The Harvest,2026-07-06,Monday,late_night,48,35,208005,7280175
HVT-039,The Harvest,2026-07-07,Tuesday,breakfast,41,31,218934,6786954
HVT-039,The Harvest,2026-07-07,Tuesday,lunch,50,40,227900,9116000
HVT-039,The Harvest,2026-07-07,Tuesday,afternoon,72,60,163988,9839280
HVT-039,The Harvest,2026-07-07,Tuesday,dinner,64,53,180199,9550547
HVT-039,The Harvest,2026-07-07,Tuesday,late_night,42,30,220889,6626670
HVT-039,The Harvest,2026-07-08,Wednesday,breakfast,43,25,189289,4732225
HVT-039,The Harvest,2026-07-08,Wednesday,lunch,48,30,222598,6677940
HVT-039,The Harvest,2026-07-08,Wednesday,afternoon,80,62,189711,11762082
HVT-039,The Harvest,2026-07-08,Wednesday,dinner,64,41,202469,8301229
HVT-039,The Harvest,2026-07-08,Wednesday,late_night,35,29,191434,5551586
HVT-039,The Harvest,2026-07-09,Thursday,breakfast,37,25,228473,5711825
HVT-039,The Harvest,2026-07-09,Thursday,lunch,53,40,195908,7836320
HVT-039,The Harvest,2026-07-09,Thursday,afternoon,75,44,188026,8273144
HVT-039,The Harvest,2026-07-09,Thursday,dinner,66,53,223231,11831243
HVT-039,The Harvest,2026-07-09,Thursday,late_night,47,27,193936,5236272
HVT-039,The Harvest,2026-07-10,Friday,breakfast,57,40,212248,8489920
HVT-039,The Harvest,2026-07-10,Friday,lunch,68,51,188953,9636603
HVT-039,The Harvest,2026-07-10,Friday,afternoon,99,73,200299,14621827
HVT-039,The Harvest,2026-07-10,Friday,dinner,70,47,173045,8133115
HVT-039,The Harvest,2026-07-10,Friday,late_night,59,47,170663,8021161
HVT-039,The Harvest,2026-07-11,Saturday,breakfast,75,49,193987,9505363
HVT-039,The Harvest,2026-07-11,Saturday,lunch,83,52,168899,8782748
HVT-039,The Harvest,2026-07-11,Saturday,afternoon,129,98,194597,19070506
HVT-039,The Harvest,2026-07-11,Saturday,dinner,110,82,180757,14822074
HVT-039,The Harvest,2026-07-11,Saturday,late_night,77,60,198982,11938920
HVT-039,The Harvest,2026-07-12,Sunday,breakfast,60,43,179880,7734840
HVT-039,The Harvest,2026-07-12,Sunday,lunch,92,64,190198,12172672
HVT-039,The Harvest,2026-07-12,Sunday,afternoon,123,86,216685,18634910
HVT-039,The Harvest,2026-07-12,Sunday,dinner,101,77,184817,14230909
HVT-039,The Harvest,2026-07-12,Sunday,late_night,67,42,194159,8154678
HVT-039,The Harvest,2026-07-13,Monday,breakfast,56,43,225192,9683256
HVT-039,The Harvest,2026-07-13,Monday,lunch,59,38,206833,7859654
HVT-039,The Harvest,2026-07-13,Monday,afternoon,101,62,185317,11489654
HVT-039,The Harvest,2026-07-13,Monday,dinner,94,71,182176,12934496
HVT-039,The Harvest,2026-07-13,Monday,late_night,46,31,189885,5886435
HVT-039,The Harvest,2026-07-14,Tuesday,breakfast,48,39,189139,7376421
HVT-039,The Harvest,2026-07-14,Tuesday,lunch,74,61,165765,10111665
HVT-039,The Harvest,2026-07-14,Tuesday,afternoon,96,70,210329,14723030
HVT-039,The Harvest,2026-07-14,Tuesday,dinner,84,54,183219,9893826
HVT-039,The Harvest,2026-07-14,Tuesday,late_night,41,23,170832,3929136
HVT-039,The Harvest,2026-07-15,Wednesday,breakfast,34,26,221699,5764174
HVT-039,The Harvest,2026-07-15,Wednesday,lunch,64,41,221362,9075842
HVT-039,The Harvest,2026-07-15,Wednesday,afternoon,63,37,228774,8464638
HVT-039,The Harvest,2026-07-15,Wednesday,dinner,75,56,168962,9461872
HVT-039,The Harvest,2026-07-15,Wednesday,late_night,38,31,183745,5696095
HVT-039,The Harvest,2026-07-16,Thursday,breakfast,54,36,211877,7627572
HVT-039,The Harvest,2026-07-16,Thursday,lunch,71,49,216912,10628688
HVT-039,The Harvest,2026-07-16,Thursday,afternoon,101,56,208615,11682440
HVT-039,The Harvest,2026-07-16,Thursday,dinner,104,78,173327,13519506
HVT-039,The Harvest,2026-07-16,Thursday,late_night,43,32,170179,5445728
HVT-039,The Harvest,2026-07-17,Friday,breakfast,45,28,212437,5948236
HVT-039,The Harvest,2026-07-17,Friday,lunch,58,33,176393,5820969
HVT-039,The Harvest,2026-07-17,Friday,afternoon,68,53,170050,9012650
HVT-039,The Harvest,2026-07-17,Friday,dinner,68,41,183165,7509765
HVT-039,The Harvest,2026-07-17,Friday,late_night,49,32,178205,5702560
HVT-039,The Harvest,2026-07-18,Saturday,breakfast,58,38,224601,8534838
HVT-039,The Harvest,2026-07-18,Saturday,lunch,69,58,200645,11637410
HVT-039,The Harvest,2026-07-18,Saturday,afternoon,107,90,205290,18476100
HVT-039,The Harvest,2026-07-18,Saturday,dinner,96,62,217082,13459084
HVT-039,The Harvest,2026-07-18,Saturday,late_night,48,32,221498,7087936
HVT-039,The Harvest,2026-07-19,Sunday,breakfast,46,30,197974,5939220
HVT-039,The Harvest,2026-07-19,Sunday,lunch,68,54,175783,9492282
HVT-039,The Harvest,2026-07-19,Sunday,afternoon,103,61,205869,12558009
HVT-039,The Harvest,2026-07-19,Sunday,dinner,101,82,168757,13838074
